"","SID","Age","Sex","Language","Exclude","Exclude_reason","Knower_level","Condition","Task","Trial_number","Task_item","Response","Correct","Counting.Number.language","Notes","Counting_validate","Num_lang","count_proficiency","highest_count","Numerosity","CP_subset"
"2728","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Parallel","3","10","9",0,0,"",NA,NA,3,12,"Large","Subset"
"2729","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Parallel","4","8","8",1,0,"",NA,NA,3,12,"Large","Subset"
"2730","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Parallel","5","6","5",0,0,"",NA,NA,3,12,"Large","Subset"
"2731","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Orthogonal","1","4","5",0,0,"",NA,NA,3,12,"Small","Subset"
"2732","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Orthogonal","2","3","3",1,0,"",NA,NA,3,12,"Small","Subset"
"2733","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Orthogonal","3","8","8",1,0,"",NA,NA,3,12,"Large","Subset"
"2734","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Orthogonal","4","10","10",1,0,"",NA,NA,3,12,"Large","Subset"
"2735","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Orthogonal","5","6","6",1,0,"",NA,NA,3,12,"Large","Subset"
"2736","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Give_N","1","3","4",0,1,"",NA,NA,3,12,NA,"Subset"
"2737","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Give_N","2","2","2",1,1,"",NA,NA,3,12,NA,"Subset"
"2738","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Give_N","3","3","6",0,1,"",NA,NA,3,12,NA,"Subset"
"2739","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Give_N","4","2","2",1,1,"",NA,NA,3,12,NA,"Subset"
"2740","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Give_N","5","3","5",0,1,"",NA,NA,3,12,NA,"Subset"
"2741","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Give_N","6","2","2",1,1,"",NA,NA,3,12,NA,"Subset"
"2742","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Give_N","7",NA,NA,NA,1,"",NA,NA,3,12,NA,"Subset"
"2743","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Give_N","8",NA,NA,NA,1,"",NA,NA,3,12,NA,"Subset"
"2744","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Give_N","9",NA,NA,NA,1,"",NA,NA,3,12,NA,"Subset"
"2745","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Give_N","10",NA,NA,NA,1,"",NA,NA,3,12,NA,"Subset"
"2746","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Give_N","11",NA,NA,NA,1,"",NA,NA,3,12,NA,"Subset"
"2747","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Give_N","12",NA,NA,NA,1,"",NA,NA,3,12,NA,"Subset"
"2748","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Give_N","13",NA,NA,NA,1,"",NA,NA,3,12,NA,"Subset"
"2749","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Give_N","14",NA,NA,NA,1,"",NA,NA,3,12,NA,"Subset"
"2750","one-one_130","4.517453799","F","English",0,"","2","Non-identical","Give_N","15",NA,NA,NA,1,"",NA,NA,3,12,NA,"Subset"
"2751","one-one_131","3.367556468","M","English",0,"","2","Identical","Parallel","1","3","3",1,0,"",NA,NA,0,5,"Small","Subset"
"2752","one-one_131","3.367556468","M","English",0,"","2","Identical","Parallel","2","4","4",1,0,"",NA,NA,0,5,"Small","Subset"
"2753","one-one_131","3.367556468","M","English",0,"","2","Identical","Parallel","3","10","10",1,0,"",NA,NA,0,5,"Large","Subset"
"2754","one-one_131","3.367556468","M","English",0,"","2","Identical","Parallel","4","8","6",0,0,"",NA,NA,0,5,"Large","Subset"
"2755","one-one_131","3.367556468","M","English",0,"","2","Identical","Parallel","5","6","7",0,0,"",NA,NA,0,5,"Large","Subset"
"2756","one-one_131","3.367556468","M","English",0,"","2","Identical","Orthogonal","1","4","5",0,0,"",NA,NA,0,5,"Small","Subset"
"2757","one-one_131","3.367556468","M","English",0,"","2","Identical","Orthogonal","2","3","3",1,0,"",NA,NA,0,5,"Small","Subset"
"2758","one-one_131","3.367556468","M","English",0,"","2","Identical","Orthogonal","3","8","9",0,0,"",NA,NA,0,5,"Large","Subset"
"2759","one-one_131","3.367556468","M","English",0,"","2","Identical","Orthogonal","4","10","9",0,0,"",NA,NA,0,5,"Large","Subset"
"2760","one-one_131","3.367556468","M","English",0,"","2","Identical","Orthogonal","5","6","5",0,0,"",NA,NA,0,5,"Large","Subset"
"2761","one-one_131","3.367556468","M","English",0,"","2","Identical","Give_N","1","3","5",0,0,"",NA,NA,0,5,NA,"Subset"
"2762","one-one_131","3.367556468","M","English",0,"","2","Identical","Give_N","2","2","2",1,1,"",NA,NA,0,5,NA,"Subset"
"2763","one-one_131","3.367556468","M","English",0,"","2","Identical","Give_N","3","3","6",0,0,"",NA,NA,0,5,NA,"Subset"
"2764","one-one_131","3.367556468","M","English",0,"","2","Identical","Give_N","4","2","2",1,1,"",NA,NA,0,5,NA,"Subset"
"2765","one-one_131","3.367556468","M","English",0,"","2","Identical","Give_N","5","3","8",0,0,"",NA,NA,0,5,NA,"Subset"
"2766","one-one_131","3.367556468","M","English",0,"","2","Identical","Give_N","6","2","2",1,1,"",NA,NA,0,5,NA,"Subset"
"2767","one-one_131","3.367556468","M","English",0,"","2","Identical","Give_N","7",NA,NA,NA,1,"",NA,NA,0,5,NA,"Subset"
"2768","one-one_131","3.367556468","M","English",0,"","2","Identical","Give_N","8",NA,NA,NA,1,"",NA,NA,0,5,NA,"Subset"
"2769","one-one_131","3.367556468","M","English",0,"","2","Identical","Give_N","9",NA,NA,NA,1,"",NA,NA,0,5,NA,"Subset"
"2770","one-one_131","3.367556468","M","English",0,"","2","Identical","Give_N","10",NA,NA,NA,1,"",NA,NA,0,5,NA,"Subset"
"2771","one-one_131","3.367556468","M","English",0,"","2","Identical","Give_N","11",NA,NA,NA,1,"",NA,NA,0,5,NA,"Subset"
"2772","one-one_131","3.367556468","M","English",0,"","2","Identical","Give_N","12",NA,NA,NA,1,"",NA,NA,0,5,NA,"Subset"
"2773","one-one_131","3.367556468","M","English",0,"","2","Identical","Give_N","13",NA,NA,NA,1,"",NA,NA,0,5,NA,"Subset"
"2774","one-one_131","3.367556468","M","English",0,"","2","Identical","Give_N","14",NA,NA,NA,1,"",NA,NA,0,5,NA,"Subset"
"2775","one-one_131","3.367556468","M","English",0,"","2","Identical","Give_N","15",NA,NA,NA,1,"",NA,NA,0,5,NA,"Subset"
"2776","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Parallel","1","3","3",1,0,"",NA,NA,3,14,"Small","CP"
"2777","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Parallel","2","4","4",1,0,"",NA,NA,3,14,"Small","CP"
"2778","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Parallel","3","10","11",0,0,"",NA,NA,3,14,"Large","CP"
"2779","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Parallel","4","8","10",0,0,"",NA,NA,3,14,"Large","CP"
"2780","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Parallel","5","6","8",0,0,"",NA,NA,3,14,"Large","CP"
"2781","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Orthogonal","1","4","3",0,0,"",NA,NA,3,14,"Small","CP"
"2782","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Orthogonal","2","3","3",1,0,"",NA,NA,3,14,"Small","CP"
"2783","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Orthogonal","3","8","9",0,0,"",NA,NA,3,14,"Large","CP"
"2784","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Orthogonal","4","10","8",0,0,"",NA,NA,3,14,"Large","CP"
"2785","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Orthogonal","5","6","8",0,0,"",NA,NA,3,14,"Large","CP"
"2786","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Give_N","1","3","3",1,1,"",NA,NA,3,14,NA,"CP"
"2787","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Give_N","2","4","4",1,1,"",NA,NA,3,14,NA,"CP"
"2788","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Give_N","3","5","5",1,1,"",NA,NA,3,14,NA,"CP"
"2789","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Give_N","4","6","6",1,1,"",NA,NA,3,14,NA,"CP"
"2790","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Give_N","5","6","6",1,1,"",NA,NA,3,14,NA,"CP"
"2791","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Give_N","6","6","6",1,1,"",NA,NA,3,14,NA,"CP"
"2792","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Give_N","7",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"2793","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Give_N","8",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"2794","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Give_N","9",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"2795","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Give_N","10",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"2796","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Give_N","11",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"2797","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Give_N","12",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"2798","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Give_N","13",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"2799","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Give_N","14",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"2800","one-one_132","3.701574264","F","English",0,"","CP","Non-identical","Give_N","15",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"2801","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Parallel","1","3","4",0,0,"",NA,NA,1,104,"Small","Subset"
"2802","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Parallel","2","4","6",0,0,"",NA,NA,1,104,"Small","Subset"
"2803","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Parallel","3","10","11",0,0,"",NA,NA,1,104,"Large","Subset"
"2804","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Parallel","4","8","9",0,0,"",NA,NA,1,104,"Large","Subset"
"2805","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Parallel","5","6","6",1,0,"",NA,NA,1,104,"Large","Subset"
"2806","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Orthogonal","1","4","5",0,0,"",NA,NA,1,104,"Small","Subset"
"2807","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Orthogonal","2","3","4",0,0,"",NA,NA,1,104,"Small","Subset"
"2808","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Orthogonal","3","8","9",0,0,"",NA,NA,1,104,"Large","Subset"
"2809","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Orthogonal","4","10","8",0,0,"",NA,NA,1,104,"Large","Subset"
"2810","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Orthogonal","5","6","6",1,0,"",NA,NA,1,104,"Large","Subset"
"2811","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Give_N","1","3","3",1,0,"",NA,NA,1,104,NA,"Subset"
"2812","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Give_N","2","4","3",0,0,"",NA,NA,1,104,NA,"Subset"
"2813","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Give_N","3","3","3",1,1,"",NA,NA,1,104,NA,"Subset"
"2814","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Give_N","4","4","4",1,0,"",NA,NA,1,104,NA,"Subset"
"2815","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Give_N","5","5","6",0,0,"",NA,NA,1,104,NA,"Subset"
"2816","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Give_N","6","4","4",1,0,"",NA,NA,1,104,NA,"Subset"
"2817","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Give_N","7","5","7",0,0,"",NA,NA,1,104,NA,"Subset"
"2818","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Give_N","8","4","4",1,0,"",NA,NA,1,104,NA,"Subset"
"2819","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Give_N","9",NA,NA,NA,1,"",NA,NA,1,104,NA,"Subset"
"2820","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Give_N","10",NA,NA,NA,1,"",NA,NA,1,104,NA,"Subset"
"2821","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Give_N","11",NA,NA,NA,1,"",NA,NA,1,104,NA,"Subset"
"2822","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Give_N","12",NA,NA,NA,1,"",NA,NA,1,104,NA,"Subset"
"2823","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Give_N","13",NA,NA,NA,1,"",NA,NA,1,104,NA,"Subset"
"2824","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Give_N","14",NA,NA,NA,1,"",NA,NA,1,104,NA,"Subset"
"2825","one-one_133","4.273785079","F","English",0,"","4","Non-identical","Give_N","15",NA,NA,NA,1,"",NA,NA,1,104,NA,"Subset"
"2826","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Parallel","1","3","3",1,0,"",NA,NA,1,12,"Small","Subset"
"2827","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Parallel","2","4","4",1,0,"",NA,NA,1,12,"Small","Subset"
"2828","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Parallel","3","10","8",0,0,"",NA,NA,1,12,"Large","Subset"
"2829","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Parallel","4","8","6",0,0,"",NA,NA,1,12,"Large","Subset"
"2830","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Parallel","5","6","15",0,0,"",NA,NA,1,12,"Large","Subset"
"2831","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Orthogonal","1","4","8",0,0,"",NA,NA,1,12,"Small","Subset"
"2832","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Orthogonal","2","3","15",0,0,"",NA,NA,1,12,"Small","Subset"
"2833","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Orthogonal","3","8","15",0,0,"",NA,NA,1,12,"Large","Subset"
"2834","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Orthogonal","4","10","15",0,0,"",NA,NA,1,12,"Large","Subset"
"2835","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Orthogonal","5","6","15",0,0,"",NA,NA,1,12,"Large","Subset"
"2836","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Give_N","1","3","5",0,0,"",NA,NA,1,12,NA,"Subset"
"2837","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Give_N","2","2","2",1,1,"",NA,NA,1,12,NA,"Subset"
"2838","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Give_N","3","3","4",0,1,"",NA,NA,1,12,NA,"Subset"
"2839","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Give_N","4","2","2",1,1,"",NA,NA,1,12,NA,"Subset"
"2840","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Give_N","5","3","3",1,1,"",NA,NA,1,12,NA,"Subset"
"2841","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Give_N","6","4","4",1,1,"",NA,NA,1,12,NA,"Subset"
"2842","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Give_N","7","5","10",0,0,"",NA,NA,1,12,NA,"Subset"
"2843","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Give_N","8","4","7",0,0,"",NA,NA,1,12,NA,"Subset"
"2844","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Give_N","9","3","4",0,0,"",NA,NA,1,12,NA,"Subset"
"2845","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Give_N","10","2","2",1,1,"",NA,NA,1,12,NA,"Subset"
"2846","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Give_N","11",NA,NA,NA,1,"",NA,NA,1,12,NA,"Subset"
"2847","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Give_N","12",NA,NA,NA,1,"",NA,NA,1,12,NA,"Subset"
"2848","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Give_N","13",NA,NA,NA,1,"",NA,NA,1,12,NA,"Subset"
"2849","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Give_N","14",NA,NA,NA,1,"",NA,NA,1,12,NA,"Subset"
"2850","one-one_134","3.879534565","F","English",0,"","2","Non-identical","Give_N","15",NA,NA,NA,1,"",NA,NA,1,12,NA,"Subset"
"2851","one-one_136","3.219712526","M","English",0,"","2","Identical","Parallel","1","3","3",1,0,"",NA,NA,0,4,"Small","Subset"
"2852","one-one_136","3.219712526","M","English",0,"","2","Identical","Parallel","2","4","4",1,0,"",NA,NA,0,4,"Small","Subset"
"2853","one-one_136","3.219712526","M","English",0,"","2","Identical","Parallel","3","10","9",0,0,"",NA,NA,0,4,"Large","Subset"
"2854","one-one_136","3.219712526","M","English",0,"","2","Identical","Parallel","4","8","8",1,0,"",NA,NA,0,4,"Large","Subset"
"2855","one-one_136","3.219712526","M","English",0,"","2","Identical","Parallel","5","6","7",0,0,"",NA,NA,0,4,"Large","Subset"
"2856","one-one_136","3.219712526","M","English",0,"","2","Identical","Orthogonal","1","4","4",1,0,"",NA,NA,0,4,"Small","Subset"
"2857","one-one_136","3.219712526","M","English",0,"","2","Identical","Orthogonal","2","3","3",1,0,"",NA,NA,0,4,"Small","Subset"
"2858","one-one_136","3.219712526","M","English",0,"","2","Identical","Orthogonal","3","8","8",1,0,"",NA,NA,0,4,"Large","Subset"
"2859","one-one_136","3.219712526","M","English",0,"","2","Identical","Orthogonal","4","10","8",0,0,"",NA,NA,0,4,"Large","Subset"
"2860","one-one_136","3.219712526","M","English",0,"","2","Identical","Orthogonal","5","6","5",0,0,"",NA,NA,0,4,"Large","Subset"
"2861","one-one_136","3.219712526","M","English",0,"","2","Identical","Give_N","1","3","5",0,0,"",NA,NA,0,4,NA,"Subset"
"2862","one-one_136","3.219712526","M","English",0,"","2","Identical","Give_N","2","2","2",1,0,"",NA,NA,0,4,NA,"Subset"
"2863","one-one_136","3.219712526","M","English",0,"","2","Identical","Give_N","3","3","5",0,0,"",NA,NA,0,4,NA,"Subset"
"2864","one-one_136","3.219712526","M","English",0,"","2","Identical","Give_N","4","2","2",1,0,"",NA,NA,0,4,NA,"Subset"
"2865","one-one_136","3.219712526","M","English",0,"","2","Identical","Give_N","5","3","6",0,0,"",NA,NA,0,4,NA,"Subset"
"2866","one-one_136","3.219712526","M","English",0,"","2","Identical","Give_N","6","2","2",1,0,"",NA,NA,0,4,NA,"Subset"
"2867","one-one_136","3.219712526","M","English",0,"","2","Identical","Give_N","7",NA,NA,NA,1,"",NA,NA,0,4,NA,"Subset"
"2868","one-one_136","3.219712526","M","English",0,"","2","Identical","Give_N","8",NA,NA,NA,1,"",NA,NA,0,4,NA,"Subset"
"2869","one-one_136","3.219712526","M","English",0,"","2","Identical","Give_N","9",NA,NA,NA,1,"",NA,NA,0,4,NA,"Subset"
"2870","one-one_136","3.219712526","M","English",0,"","2","Identical","Give_N","10",NA,NA,NA,1,"",NA,NA,0,4,NA,"Subset"
"2871","one-one_136","3.219712526","M","English",0,"","2","Identical","Give_N","11",NA,NA,NA,1,"",NA,NA,0,4,NA,"Subset"
"2872","one-one_136","3.219712526","M","English",0,"","2","Identical","Give_N","12",NA,NA,NA,1,"",NA,NA,0,4,NA,"Subset"
"2873","one-one_136","3.219712526","M","English",0,"","2","Identical","Give_N","13",NA,NA,NA,1,"",NA,NA,0,4,NA,"Subset"
"2874","one-one_136","3.219712526","M","English",0,"","2","Identical","Give_N","14",NA,NA,NA,1,"",NA,NA,0,4,NA,"Subset"
"2875","one-one_136","3.219712526","M","English",0,"","2","Identical","Give_N","15",NA,NA,NA,1,"",NA,NA,0,4,NA,"Subset"
"2876","one-one_137","4.169746749","F","English",0,"","3","Identical","Parallel","1","3","3",1,0,"",NA,NA,1,5,"Small","Subset"
"2877","one-one_137","4.169746749","F","English",0,"","3","Identical","Parallel","2","4","5",0,0,"",NA,NA,1,5,"Small","Subset"
"2878","one-one_137","4.169746749","F","English",0,"","3","Identical","Parallel","3","10","13",0,0,"",NA,NA,1,5,"Large","Subset"
"2879","one-one_137","4.169746749","F","English",0,"","3","Identical","Parallel","4","8","13",0,0,"",NA,NA,1,5,"Large","Subset"
"2880","one-one_137","4.169746749","F","English",0,"","3","Identical","Parallel","5","6","11",0,0,"",NA,NA,1,5,"Large","Subset"
"2881","one-one_137","4.169746749","F","English",0,"","3","Identical","Orthogonal","1","4","8",0,0,"",NA,NA,1,5,"Small","Subset"
"2882","one-one_137","4.169746749","F","English",0,"","3","Identical","Orthogonal","2","3","3",1,0,"",NA,NA,1,5,"Small","Subset"
"2883","one-one_137","4.169746749","F","English",0,"","3","Identical","Orthogonal","3","8","10",0,0,"",NA,NA,1,5,"Large","Subset"
"2884","one-one_137","4.169746749","F","English",0,"","3","Identical","Orthogonal","4","10","13",0,0,"",NA,NA,1,5,"Large","Subset"
"2885","one-one_137","4.169746749","F","English",0,"","3","Identical","Orthogonal","5","6","11",0,0,"",NA,NA,1,5,"Large","Subset"
"2886","one-one_137","4.169746749","F","English",0,"","3","Identical","Give_N","1","3","3",1,1,"",NA,NA,1,5,NA,"Subset"
"2887","one-one_137","4.169746749","F","English",0,"","3","Identical","Give_N","2","4","4",1,1,"",NA,NA,1,5,NA,"Subset"
"2888","one-one_137","4.169746749","F","English",0,"","3","Identical","Give_N","3","5","4",0,1,"",NA,NA,1,5,NA,"Subset"
"2889","one-one_137","4.169746749","F","English",0,"","3","Identical","Give_N","4","4","4",1,1,"",NA,NA,1,5,NA,"Subset"
"2890","one-one_137","4.169746749","F","English",0,"","3","Identical","Give_N","5","5","5",1,1,"",NA,NA,1,5,NA,"Subset"
"2891","one-one_137","4.169746749","F","English",0,"","3","Identical","Give_N","6","6","4",0,1,"",NA,NA,1,5,NA,"Subset"
"2892","one-one_137","4.169746749","F","English",0,"","3","Identical","Give_N","7","5","5",1,1,"",NA,NA,1,5,NA,"Subset"
"2893","one-one_137","4.169746749","F","English",0,"","3","Identical","Give_N","8","6","5",0,1,"",NA,NA,1,5,NA,"Subset"
"2894","one-one_137","4.169746749","F","English",0,"","3","Identical","Give_N","9","5","5",1,1,"",NA,NA,1,5,NA,"Subset"
"2895","one-one_137","4.169746749","F","English",0,"","3","Identical","Give_N","10",NA,NA,NA,1,"",NA,NA,1,5,NA,"Subset"
"2896","one-one_137","4.169746749","F","English",0,"","3","Identical","Give_N","11",NA,NA,NA,1,"",NA,NA,1,5,NA,"Subset"
"2897","one-one_137","4.169746749","F","English",0,"","3","Identical","Give_N","12",NA,NA,NA,1,"",NA,NA,1,5,NA,"Subset"
"2898","one-one_137","4.169746749","F","English",0,"","3","Identical","Give_N","13",NA,NA,NA,1,"",NA,NA,1,5,NA,"Subset"
"2899","one-one_137","4.169746749","F","English",0,"","3","Identical","Give_N","14",NA,NA,NA,1,"",NA,NA,1,5,NA,"Subset"
"2900","one-one_137","4.169746749","F","English",0,"","3","Identical","Give_N","15",NA,NA,NA,1,"",NA,NA,1,5,NA,"Subset"
"2901","one-one_138","3.871321013","M","English",0,"","2","Identical","Parallel","1","3","3",1,0,"",NA,NA,1.5,9,"Small","Subset"
"2902","one-one_138","3.871321013","M","English",0,"","2","Identical","Parallel","2","4","3",0,0,"",NA,NA,1.5,9,"Small","Subset"
"2903","one-one_138","3.871321013","M","English",0,"","2","Identical","Parallel","3","10","10",1,0,"",NA,NA,1.5,9,"Large","Subset"
"2904","one-one_138","3.871321013","M","English",0,"","2","Identical","Parallel","4","8","10",0,0,"",NA,NA,1.5,9,"Large","Subset"
"2905","one-one_138","3.871321013","M","English",0,"","2","Identical","Parallel","5","6","6",1,1,"""That's 6""",0,1,1.5,9,"Large","Subset"
"2906","one-one_138","3.871321013","M","English",0,"","2","Identical","Orthogonal","1","4","6",0,0,"",NA,NA,1.5,9,"Small","Subset"
"2907","one-one_138","3.871321013","M","English",0,"","2","Identical","Orthogonal","2","3","6",0,0,"",NA,NA,1.5,9,"Small","Subset"
"2908","one-one_138","3.871321013","M","English",0,"","2","Identical","Orthogonal","3","8","10",0,0,"",NA,NA,1.5,9,"Large","Subset"
"2909","one-one_138","3.871321013","M","English",0,"","2","Identical","Orthogonal","4","10","10",1,0,"",NA,NA,1.5,9,"Large","Subset"
"2910","one-one_138","3.871321013","M","English",0,"","2","Identical","Orthogonal","5","6","11",0,0,"",NA,NA,1.5,9,"Large","Subset"
"2911","one-one_138","3.871321013","M","English",0,"","2","Identical","Give_N","1","3","10",0,0,"",NA,NA,1.5,9,NA,"Subset"
"2912","one-one_138","3.871321013","M","English",0,"","2","Identical","Give_N","2","2","2",1,0,"",NA,NA,1.5,9,NA,"Subset"
"2913","one-one_138","3.871321013","M","English",0,"","2","Identical","Give_N","3","3","3",1,0,"",NA,NA,1.5,9,NA,"Subset"
"2914","one-one_138","3.871321013","M","English",0,"","2","Identical","Give_N","4","4","4",1,0,"",NA,NA,1.5,9,NA,"Subset"
"2915","one-one_138","3.871321013","M","English",0,"","2","Identical","Give_N","5","5","6",0,0,"",NA,NA,1.5,9,NA,"Subset"
"2916","one-one_138","3.871321013","M","English",0,"","2","Identical","Give_N","6","4","10",0,0,"",NA,NA,1.5,9,NA,"Subset"
"2917","one-one_138","3.871321013","M","English",0,"","2","Identical","Give_N","7","3","6",0,0,"",NA,NA,1.5,9,NA,"Subset"
"2918","one-one_138","3.871321013","M","English",0,"","2","Identical","Give_N","8","2","2",1,0,"",NA,NA,1.5,9,NA,"Subset"
"2919","one-one_138","3.871321013","M","English",0,"","2","Identical","Give_N","9",NA,NA,NA,1,"",NA,NA,1.5,9,NA,"Subset"
"2920","one-one_138","3.871321013","M","English",0,"","2","Identical","Give_N","10",NA,NA,NA,1,"",NA,NA,1.5,9,NA,"Subset"
"2921","one-one_138","3.871321013","M","English",0,"","2","Identical","Give_N","11",NA,NA,NA,1,"",NA,NA,1.5,9,NA,"Subset"
"2922","one-one_138","3.871321013","M","English",0,"","2","Identical","Give_N","12",NA,NA,NA,1,"",NA,NA,1.5,9,NA,"Subset"
"2923","one-one_138","3.871321013","M","English",0,"","2","Identical","Give_N","13",NA,NA,NA,1,"",NA,NA,1.5,9,NA,"Subset"
"2924","one-one_138","3.871321013","M","English",0,"","2","Identical","Give_N","14",NA,NA,NA,1,"",NA,NA,1.5,9,NA,"Subset"
"2925","one-one_138","3.871321013","M","English",0,"","2","Identical","Give_N","15",NA,NA,NA,1,"",NA,NA,1.5,9,NA,"Subset"
"2926","one-one_139","5.054072553","M","English",0,"","4","Non-identical","Parallel","1","3","3",1,0,"",NA,NA,1,5,"Small","Subset"
"2927","one-one_139","5.054072553","M","English",0,"","4","Non-identical","Parallel","2","4","4",1,0,"",NA,NA,1,5,"Small","Subset"
"2928","one-one_139","5.054072553","M","English",0,"","4","Non-identical","Parallel","3","10","11",0,0,"",NA,NA,1,5,"Large","Subset"
"2929","one-one_139","5.054072553","M","English",0,"","4","Non-identical","Parallel","4","8","15",0,0,"",NA,NA,1,5,"Large","Subset"
